"FACID"|"FACNAME"|"FAC_TYPE_CODE"|"FAC_FDR"|"SERVICE_TYPE_CODE"|"SERVICE_TYPE_NAME"|"SERVICE_OTHER_NAME"|"IS_OFFSITE_SERVICE"|"OFFSITE_NAME"|"OFFSITE_ADDRESS1"|"OFFSITE_CITY"|"OFFSITE_STATE"|"OFFSITE_ZIP"|"COUNTY_NAME"|"START_DATE"|"LONGITUDE"|"LATITUDE"|"LOCATION"
"630015962"|"MISSION HOME HEALTH OF ONTARIO, INC."|"HHA"|"HOME HEALTH AGENCY"|"054"|"SPEECH THERAPY"||"0"||||||"SAN BERNARDINO"|11/30/2016|||"                          ."
"630015962"|"MISSION HOME HEALTH OF ONTARIO, INC."|"HHA"|"HOME HEALTH AGENCY"|"014"|"OCCUPATIONAL THERAPY"||"0"||||||"SAN BERNARDINO"|11/30/2016|||"                          ."
"630015962"|"MISSION HOME HEALTH OF ONTARIO, INC."|"HHA"|"HOME HEALTH AGENCY"|"052"|"MEDICAL SOCIAL SERVICES"||"0"||||||"SAN BERNARDINO"|11/30/2016|||"                          ."
"630015962"|"MISSION HOME HEALTH OF ONTARIO, INC."|"HHA"|"HOME HEALTH AGENCY"|"051"|"HOME HEALTH AIDE SERVICES"||"0"||||||"SAN BERNARDINO"|11/30/2016|||"                          ."
"630015968"|"DESIRE HOME HEALTH"|"HHA"|"HOME HEALTH AGENCY"|"052"|"MEDICAL SOCIAL SERVICES"||"0"||||||"RIVERSIDE"|10/19/2016|||"                          ."
"630015968"|"DESIRE HOME HEALTH"|"HHA"|"HOME HEALTH AGENCY"|"054"|"SPEECH THERAPY"||"0"||||||"RIVERSIDE"|10/19/2016|||"                          ."
"630015968"|"DESIRE HOME HEALTH"|"HHA"|"HOME HEALTH AGENCY"|"014"|"OCCUPATIONAL THERAPY"||"0"||||||"RIVERSIDE"|10/19/2016|||"                          ."
"630015968"|"DESIRE HOME HEALTH"|"HHA"|"HOME HEALTH AGENCY"|"051"|"HOME HEALTH AIDE SERVICES"||"0"||||||"RIVERSIDE"|10/19/2016|||"                          ."
"630015968"|"DESIRE HOME HEALTH"|"HHA"|"HOME HEALTH AGENCY"|"018"|"PHYSICAL THERAPY"||"0"||||||"RIVERSIDE"|10/19/2016|||"                          ."
"630015969"|"MISSION HOME HEALTH OF IRVINE, INC."|"HHA"|"HOME HEALTH AGENCY"|"054"|"SPEECH THERAPY"||"0"||||||"ORANGE"|03/04/2016|||"                          ."
"630015969"|"MISSION HOME HEALTH OF IRVINE, INC."|"HHA"|"HOME HEALTH AGENCY"|"018"|"PHYSICAL THERAPY"||"0"||||||"ORANGE"|03/04/2016|||"                          ."
"630015969"|"MISSION HOME HEALTH OF IRVINE, INC."|"HHA"|"HOME HEALTH AGENCY"|"014"|"OCCUPATIONAL THERAPY"||"0"||||||"ORANGE"|03/04/2016|||"                          ."
"630015969"|"MISSION HOME HEALTH OF IRVINE, INC."|"HHA"|"HOME HEALTH AGENCY"|"052"|"MEDICAL SOCIAL SERVICES"||"0"||||||"ORANGE"|03/04/2016|||"                          ."
"630015969"|"MISSION HOME HEALTH OF IRVINE, INC."|"HHA"|"HOME HEALTH AGENCY"|"051"|"HOME HEALTH AIDE SERVICES"||"0"||||||"ORANGE"|03/14/2016|||"                          ."
"630015984"|"ONE LEGACY HOSPICE & PALLIATIVE CARE, INC."|"HOSPICE"|"HOSPICE"|"245"|"PALLIATIVE CARE"||"0"||||||"LOS ANGELES"|01/22/2018|||"                          ."
"630015985"|"NIVIE HOME HEALTH SERVICES, INC."|"HHA"|"HOME HEALTH AGENCY"|"018"|"PHYSICAL THERAPY"||"0"||||||"RIVERSIDE"|09/30/2016|||"                          ."
"630015985"|"NIVIE HOME HEALTH SERVICES, INC."|"HHA"|"HOME HEALTH AGENCY"|"051"|"HOME HEALTH AIDE SERVICES"||"0"||||||"RIVERSIDE"|09/30/2016|||"                          ."
"630015985"|"NIVIE HOME HEALTH SERVICES, INC."|"HHA"|"HOME HEALTH AGENCY"|"054"|"SPEECH THERAPY"||"0"||||||"RIVERSIDE"|09/30/2016|||"                          ."
"630015985"|"NIVIE HOME HEALTH SERVICES, INC."|"HHA"|"HOME HEALTH AGENCY"|"014"|"OCCUPATIONAL THERAPY"||"0"||||||"RIVERSIDE"|09/30/2016|||"                          ."
"630015985"|"NIVIE HOME HEALTH SERVICES, INC."|"HHA"|"HOME HEALTH AGENCY"|"052"|"MEDICAL SOCIAL SERVICES"||"0"||||||"RIVERSIDE"|09/30/2016|||"                          ."
"630015991"|"AMLIFE HOME HEALTH SERVICES, LLC"|"HHA"|"HOME HEALTH AGENCY"|"054"|"SPEECH THERAPY"||"0"||||||"SANTA CLARA"|03/30/2016|||"                          ."
"630015991"|"AMLIFE HOME HEALTH SERVICES, LLC"|"HHA"|"HOME HEALTH AGENCY"|"014"|"OCCUPATIONAL THERAPY"||"0"||||||"SANTA CLARA"|03/30/2016|||"                          ."
"630015991"|"AMLIFE HOME HEALTH SERVICES, LLC"|"HHA"|"HOME HEALTH AGENCY"|"052"|"MEDICAL SOCIAL SERVICES"||"0"||||||"SANTA CLARA"|03/30/2016|||"                          ."
"630015991"|"AMLIFE HOME HEALTH SERVICES, LLC"|"HHA"|"HOME HEALTH AGENCY"|"018"|"PHYSICAL THERAPY"||"0"||||||"SANTA CLARA"|03/30/2016|||"                          ."
"630015991"|"AMLIFE HOME HEALTH SERVICES, LLC"|"HHA"|"HOME HEALTH AGENCY"|"051"|"HOME HEALTH AIDE SERVICES"||"0"||||||"SANTA CLARA"|03/30/2016|||"                          ."
"630015994"|"GUARDIAN ANGEL HOME CARE INC."|"HHA"|"HOME HEALTH AGENCY"|"052"|"MEDICAL SOCIAL SERVICES"||"0"||||||"KERN"|12/07/2015|||"                          ."
"630015994"|"GUARDIAN ANGEL HOME CARE INC."|"HHA"|"HOME HEALTH AGENCY"|"054"|"SPEECH THERAPY"||"0"||||||"KERN"|12/07/2015|||"                          ."
"630015994"|"GUARDIAN ANGEL HOME CARE INC."|"HHA"|"HOME HEALTH AGENCY"|"014"|"OCCUPATIONAL THERAPY"||"0"||||||"KERN"|12/07/2015|||"                          ."
"630015994"|"GUARDIAN ANGEL HOME CARE INC."|"HHA"|"HOME HEALTH AGENCY"|"018"|"PHYSICAL THERAPY"||"0"||||||"KERN"|12/07/2015|||"                          ."
"630015994"|"GUARDIAN ANGEL HOME CARE INC."|"HHA"|"HOME HEALTH AGENCY"|"051"|"HOME HEALTH AIDE SERVICES"||"0"||||||"KERN"|12/07/2015|||"                          ."
"630016012"|"INSPIRATION HOME HEALTH CARE, INC."|"HHA"|"HOME HEALTH AGENCY"|"054"|"SPEECH THERAPY"||"0"||||||"LOS ANGELES"|11/16/2017|||"                          ."
"630016012"|"INSPIRATION HOME HEALTH CARE, INC."|"HHA"|"HOME HEALTH AGENCY"|"018"|"PHYSICAL THERAPY"||"0"||||||"LOS ANGELES"|11/16/2017|||"                          ."
"630016012"|"INSPIRATION HOME HEALTH CARE, INC."|"HHA"|"HOME HEALTH AGENCY"|"053"|"MEDICAL SUPPLIES/APPLIANCES"||"0"||||||"LOS ANGELES"|11/16/2017|||"                          ."
"630016012"|"INSPIRATION HOME HEALTH CARE, INC."|"HHA"|"HOME HEALTH AGENCY"|"014"|"OCCUPATIONAL THERAPY"||"0"||||||"LOS ANGELES"|11/16/2017|||"                          ."
"630016012"|"INSPIRATION HOME HEALTH CARE, INC."|"HHA"|"HOME HEALTH AGENCY"|"052"|"MEDICAL SOCIAL SERVICES"||"0"||||||"LOS ANGELES"|11/16/2017|||"                          ."
"630016012"|"INSPIRATION HOME HEALTH CARE, INC."|"HHA"|"HOME HEALTH AGENCY"|"051"|"HOME HEALTH AIDE SERVICES"||"0"||||||"LOS ANGELES"|11/16/2017|||"                          ."
"630016014"|"GUARDIAN ANGEL HOME CARE INC."|"HHA"|"HOME HEALTH AGENCY"|"045"|"NURSING CARE SERVICES"||"0"||||||"FRESNO"|09/08/2016|||"                          ."
"630016014"|"GUARDIAN ANGEL HOME CARE INC."|"HHA"|"HOME HEALTH AGENCY"|"052"|"MEDICAL SOCIAL SERVICES"||"0"||||||"FRESNO"|09/08/2016|||"                          ."
"630016014"|"GUARDIAN ANGEL HOME CARE INC."|"HHA"|"HOME HEALTH AGENCY"|"054"|"SPEECH THERAPY"||"0"||||||"FRESNO"|09/08/2016|||"                          ."
"630016014"|"GUARDIAN ANGEL HOME CARE INC."|"HHA"|"HOME HEALTH AGENCY"|"018"|"PHYSICAL THERAPY"||"0"||||||"FRESNO"|09/08/2016|||"                          ."
"630016014"|"GUARDIAN ANGEL HOME CARE INC."|"HHA"|"HOME HEALTH AGENCY"|"014"|"OCCUPATIONAL THERAPY"||"0"||||||"FRESNO"|09/08/2016|||"                          ."
"630016014"|"GUARDIAN ANGEL HOME CARE INC."|"HHA"|"HOME HEALTH AGENCY"|"051"|"HOME HEALTH AIDE SERVICES"||"0"||||||"FRESNO"|09/08/2016|||"                          ."
"630016023"|"N&A HOME HEALTH CARE, INC."|"HHA"|"HOME HEALTH AGENCY"|"054"|"SPEECH THERAPY"||"0"||||||"LOS ANGELES"|09/20/2017|||"                          ."
"630016023"|"N&A HOME HEALTH CARE, INC."|"HHA"|"HOME HEALTH AGENCY"|"059"|"LICENSED SERVICES"||"0"||||||"LOS ANGELES"|09/20/2017|||"                          ."
"630016023"|"N&A HOME HEALTH CARE, INC."|"HHA"|"HOME HEALTH AGENCY"|"018"|"PHYSICAL THERAPY"||"0"||||||"LOS ANGELES"|09/20/2017|||"                          ."
"630016023"|"N&A HOME HEALTH CARE, INC."|"HHA"|"HOME HEALTH AGENCY"|"014"|"OCCUPATIONAL THERAPY"||"0"||||||"LOS ANGELES"|09/20/2017|||"                          ."
"630016023"|"N&A HOME HEALTH CARE, INC."|"HHA"|"HOME HEALTH AGENCY"|"053"|"MEDICAL SUPPLIES/APPLIANCES"||"0"||||||"LOS ANGELES"|09/20/2017|||"                          ."
"630016023"|"N&A HOME HEALTH CARE, INC."|"HHA"|"HOME HEALTH AGENCY"|"051"|"HOME HEALTH AIDE SERVICES"||"0"||||||"LOS ANGELES"|09/20/2017|||"                          ."
"630016024"|"GUARDIAN ANGEL HOME CARE INC."|"HHA"|"HOME HEALTH AGENCY"|"054"|"SPEECH THERAPY"||"0"||||||"SANTA CLARA"|06/30/2016|||"                          ."
"630016024"|"GUARDIAN ANGEL HOME CARE INC."|"HHA"|"HOME HEALTH AGENCY"|"014"|"OCCUPATIONAL THERAPY"||"0"||||||"SANTA CLARA"|06/30/2016|||"                          ."
"630016024"|"GUARDIAN ANGEL HOME CARE INC."|"HHA"|"HOME HEALTH AGENCY"|"051"|"HOME HEALTH AIDE SERVICES"||"0"||||||"SANTA CLARA"|06/30/2016|||"                          ."
"630016024"|"GUARDIAN ANGEL HOME CARE INC."|"HHA"|"HOME HEALTH AGENCY"|"052"|"MEDICAL SOCIAL SERVICES"||"0"||||||"SANTA CLARA"|06/30/2016|||"                          ."
"630016024"|"GUARDIAN ANGEL HOME CARE INC."|"HHA"|"HOME HEALTH AGENCY"|"018"|"PHYSICAL THERAPY"||"0"||||||"SANTA CLARA"|06/30/2016|||"                          ."
"630016030"|"STAR HOME HEALTH CARE INC."|"HHA"|"HOME HEALTH AGENCY"|"052"|"MEDICAL SOCIAL SERVICES"||"0"||||||"LOS ANGELES"|05/24/2016|||"                          ."
"630016030"|"STAR HOME HEALTH CARE INC."|"HHA"|"HOME HEALTH AGENCY"|"054"|"SPEECH THERAPY"||"0"||||||"LOS ANGELES"|05/24/2016|||"                          ."
"630016030"|"STAR HOME HEALTH CARE INC."|"HHA"|"HOME HEALTH AGENCY"|"014"|"OCCUPATIONAL THERAPY"||"0"||||||"LOS ANGELES"|05/24/2016|||"                          ."
"630016030"|"STAR HOME HEALTH CARE INC."|"HHA"|"HOME HEALTH AGENCY"|"018"|"PHYSICAL THERAPY"||"0"||||||"LOS ANGELES"|05/24/2016|||"                          ."
"630016030"|"STAR HOME HEALTH CARE INC."|"HHA"|"HOME HEALTH AGENCY"|"051"|"HOME HEALTH AIDE SERVICES"||"0"||||||"LOS ANGELES"|05/24/2016|||"                          ."
"630016035"|"VITAL HOSPICE CARE INC."|"HOSPICE"|"HOSPICE"|"246"|"PALLIATIVE CARE - PILOT"||"0"||||||"LOS ANGELES"|04/01/2018|||"                          ."
"630016041"|"KAIROS HOME CARE LLC"|"HHA"|"HOME HEALTH AGENCY"|"052"|"MEDICAL SOCIAL SERVICES"||"0"||||||"ALAMEDA"|02/16/2016|||"                          ."
"630016041"|"KAIROS HOME CARE LLC"|"HHA"|"HOME HEALTH AGENCY"|"018"|"PHYSICAL THERAPY"||"0"||||||"ALAMEDA"|02/16/2016|||"                          ."
"630016041"|"KAIROS HOME CARE LLC"|"HHA"|"HOME HEALTH AGENCY"|"014"|"OCCUPATIONAL THERAPY"||"0"||||||"ALAMEDA"|02/16/2016|||"                          ."
"630016041"|"KAIROS HOME CARE LLC"|"HHA"|"HOME HEALTH AGENCY"|"051"|"HOME HEALTH AIDE SERVICES"||"0"||||||"ALAMEDA"|02/16/2016|||"                          ."
"630016041"|"KAIROS HOME CARE LLC"|"HHA"|"HOME HEALTH AGENCY"|"050"|"DIET COUNSELING/NUTRITION"||"0"||||||"ALAMEDA"|02/16/2016|||"                          ."
"630016041"|"KAIROS HOME CARE LLC"|"HHA"|"HOME HEALTH AGENCY"|"054"|"SPEECH THERAPY"||"0"||||||"ALAMEDA"|02/16/2016|||"                          ."
"630016044"|"ENHANCED HOME HEALTH CARE, INC."|"HHA"|"HOME HEALTH AGENCY"|"059"|"LICENSED SERVICES"||"0"||||||"LOS ANGELES"|10/31/2017|||"                          ."
"630016044"|"ENHANCED HOME HEALTH CARE, INC."|"HHA"|"HOME HEALTH AGENCY"|"054"|"SPEECH THERAPY"||"0"||||||"LOS ANGELES"|10/31/2017|||"                          ."
"630016044"|"ENHANCED HOME HEALTH CARE, INC."|"HHA"|"HOME HEALTH AGENCY"|"018"|"PHYSICAL THERAPY"||"0"||||||"LOS ANGELES"|10/31/2017|||"                          ."
"630016044"|"ENHANCED HOME HEALTH CARE, INC."|"HHA"|"HOME HEALTH AGENCY"|"014"|"OCCUPATIONAL THERAPY"||"0"||||||"LOS ANGELES"|10/31/2017|||"                          ."
"630016044"|"ENHANCED HOME HEALTH CARE, INC."|"HHA"|"HOME HEALTH AGENCY"|"053"|"MEDICAL SUPPLIES/APPLIANCES"||"0"||||||"LOS ANGELES"|10/31/2017|||"                          ."
"630016044"|"ENHANCED HOME HEALTH CARE, INC."|"HHA"|"HOME HEALTH AGENCY"|"052"|"MEDICAL SOCIAL SERVICES"||"0"||||||"LOS ANGELES"|10/31/2017|||"                          ."
"630016044"|"ENHANCED HOME HEALTH CARE, INC."|"HHA"|"HOME HEALTH AGENCY"|"051"|"HOME HEALTH AIDE SERVICES"||"0"||||||"LOS ANGELES"|10/31/2017|||"                          ."
"630016048"|"ANGELIC HOME HEALTH CARE LLC"|"HHA"|"HOME HEALTH AGENCY"|"054"|"SPEECH THERAPY"||"0"||||||"LOS ANGELES"|03/16/2018|||"                          ."
"630016048"|"ANGELIC HOME HEALTH CARE LLC"|"HHA"|"HOME HEALTH AGENCY"|"018"|"PHYSICAL THERAPY"||"0"||||||"LOS ANGELES"|03/16/2018|||"                          ."
"630016048"|"ANGELIC HOME HEALTH CARE LLC"|"HHA"|"HOME HEALTH AGENCY"|"014"|"OCCUPATIONAL THERAPY"||"0"||||||"LOS ANGELES"|03/16/2018|||"                          ."
"630016048"|"ANGELIC HOME HEALTH CARE LLC"|"HHA"|"HOME HEALTH AGENCY"|"052"|"MEDICAL SOCIAL SERVICES"||"0"||||||"LOS ANGELES"|03/16/2018|||"                          ."
"630016048"|"ANGELIC HOME HEALTH CARE LLC"|"HHA"|"HOME HEALTH AGENCY"|"051"|"HOME HEALTH AIDE SERVICES"||"0"||||||"LOS ANGELES"|03/16/2018|||"                          ."
"630016049"|"ICARE HOME HEALTH SERVICES, INC."|"HHA"|"HOME HEALTH AGENCY"|"045"|"NURSING CARE SERVICES"||"0"||||||"LOS ANGELES"|10/31/2017|||"                          ."
"630016049"|"ICARE HOME HEALTH SERVICES, INC."|"HHA"|"HOME HEALTH AGENCY"|"054"|"SPEECH THERAPY"||"0"||||||"LOS ANGELES"|10/31/2017|||"                          ."
"630016049"|"ICARE HOME HEALTH SERVICES, INC."|"HHA"|"HOME HEALTH AGENCY"|"018"|"PHYSICAL THERAPY"||"0"||||||"LOS ANGELES"|10/31/2017|||"                          ."
"630016049"|"ICARE HOME HEALTH SERVICES, INC."|"HHA"|"HOME HEALTH AGENCY"|"014"|"OCCUPATIONAL THERAPY"||"0"||||||"LOS ANGELES"|10/31/2017|||"                          ."
"630016049"|"ICARE HOME HEALTH SERVICES, INC."|"HHA"|"HOME HEALTH AGENCY"|"052"|"MEDICAL SOCIAL SERVICES"||"0"||||||"LOS ANGELES"|10/31/2017|||"                          ."
"630016049"|"ICARE HOME HEALTH SERVICES, INC."|"HHA"|"HOME HEALTH AGENCY"|"051"|"HOME HEALTH AIDE SERVICES"||"0"||||||"LOS ANGELES"|10/31/2017|||"                          ."
"630016050"|"FORTUNA COMMUNITY HEALTH CENTER"|"COMTYC"|"PRIMARY CARE CLINIC"|"010"|"DENTAL SERVICES"||"0"||||||"HUMBOLDT"|04/15/2019|||"                          ."
"630016052"|"YOUR CHOICE HOME HEALTH CARE, INC."|"HHA"|"HOME HEALTH AGENCY"|"052"|"MEDICAL SOCIAL SERVICES"||"0"||||||"SACRAMENTO"|06/09/2017|||"                          ."
"630016052"|"YOUR CHOICE HOME HEALTH CARE, INC."|"HHA"|"HOME HEALTH AGENCY"|"018"|"PHYSICAL THERAPY"||"0"||||||"SACRAMENTO"|06/09/2017|||"                          ."
"630016052"|"YOUR CHOICE HOME HEALTH CARE, INC."|"HHA"|"HOME HEALTH AGENCY"|"014"|"OCCUPATIONAL THERAPY"||"0"||||||"SACRAMENTO"|06/09/2017|||"                          ."
"630016052"|"YOUR CHOICE HOME HEALTH CARE, INC."|"HHA"|"HOME HEALTH AGENCY"|"054"|"SPEECH THERAPY"||"0"||||||"SACRAMENTO"|06/09/2017|||"                          ."
"630016052"|"YOUR CHOICE HOME HEALTH CARE, INC."|"HHA"|"HOME HEALTH AGENCY"|"051"|"HOME HEALTH AIDE SERVICES"||"0"||||||"SACRAMENTO"|06/09/2017|||"                          ."
"630016053"|"BLISS HOME HEALTH CARE, INC."|"HHA"|"HOME HEALTH AGENCY"|"054"|"SPEECH THERAPY"||"0"||||||"LOS ANGELES"|10/06/2017|||"                          ."
"630016053"|"BLISS HOME HEALTH CARE, INC."|"HHA"|"HOME HEALTH AGENCY"|"014"|"OCCUPATIONAL THERAPY"||"0"||||||"LOS ANGELES"|10/06/2017|||"                          ."
"630016053"|"BLISS HOME HEALTH CARE, INC."|"HHA"|"HOME HEALTH AGENCY"|"059"|"LICENSED SERVICES"||"0"||||||"LOS ANGELES"|10/06/2017|||"                          ."
"630016053"|"BLISS HOME HEALTH CARE, INC."|"HHA"|"HOME HEALTH AGENCY"|"049"|"INFUSION SERVICES"||"0"||||||"LOS ANGELES"|10/06/2017|||"                          ."
"630016053"|"BLISS HOME HEALTH CARE, INC."|"HHA"|"HOME HEALTH AGENCY"|"018"|"PHYSICAL THERAPY"||"0"||||||"LOS ANGELES"|10/06/2017|||"                          ."
"630016053"|"BLISS HOME HEALTH CARE, INC."|"HHA"|"HOME HEALTH AGENCY"|"051"|"HOME HEALTH AIDE SERVICES"||"0"||||||"LOS ANGELES"|10/06/2017|||"                          ."
"630016053"|"BLISS HOME HEALTH CARE, INC."|"HHA"|"HOME HEALTH AGENCY"|"050"|"DIET COUNSELING/NUTRITION"||"0"||||||"LOS ANGELES"|10/06/2017|||"                          ."
"630016054"|"GRANDE HOME HEALTH CARE, INC."|"HHA"|"HOME HEALTH AGENCY"|"050"|"DIET COUNSELING/NUTRITION"||"0"||||||"LOS ANGELES"|10/16/2017|||"                          ."
"630016054"|"GRANDE HOME HEALTH CARE, INC."|"HHA"|"HOME HEALTH AGENCY"|"018"|"PHYSICAL THERAPY"||"0"||||||"LOS ANGELES"|10/16/2017|||"                          ."
"630016054"|"GRANDE HOME HEALTH CARE, INC."|"HHA"|"HOME HEALTH AGENCY"|"014"|"OCCUPATIONAL THERAPY"||"0"||||||"LOS ANGELES"|10/16/2017|||"                          ."
"630016054"|"GRANDE HOME HEALTH CARE, INC."|"HHA"|"HOME HEALTH AGENCY"|"051"|"HOME HEALTH AIDE SERVICES"||"0"||||||"LOS ANGELES"|10/16/2017|||"                          ."
"630016054"|"GRANDE HOME HEALTH CARE, INC."|"HHA"|"HOME HEALTH AGENCY"|"054"|"SPEECH THERAPY"||"0"||||||"LOS ANGELES"|10/16/2017|||"                          ."
"630016054"|"GRANDE HOME HEALTH CARE, INC."|"HHA"|"HOME HEALTH AGENCY"|"045"|"NURSING CARE SERVICES"|"SKILLED NURSING"|"0"||||||"LOS ANGELES"|10/16/2017|||"                          ."
"630016054"|"GRANDE HOME HEALTH CARE, INC."|"HHA"|"HOME HEALTH AGENCY"|"052"|"MEDICAL SOCIAL SERVICES"|"SOCIAL WORKER"|"0"||||||"LOS ANGELES"|10/16/2017|||"                          ."
"630016055"|"K & K HOME HEALTH CARE, INC."|"HHA"|"HOME HEALTH AGENCY"|"050"|"DIET COUNSELING/NUTRITION"||"0"||||||"LOS ANGELES"|05/24/2016|||"                          ."
"630016055"|"K & K HOME HEALTH CARE, INC."|"HHA"|"HOME HEALTH AGENCY"|"052"|"MEDICAL SOCIAL SERVICES"||"0"||||||"LOS ANGELES"|05/24/2016|||"                          ."
"630016055"|"K & K HOME HEALTH CARE, INC."|"HHA"|"HOME HEALTH AGENCY"|"051"|"HOME HEALTH AIDE SERVICES"||"0"||||||"LOS ANGELES"|05/24/2016|||"                          ."
"630016055"|"K & K HOME HEALTH CARE, INC."|"HHA"|"HOME HEALTH AGENCY"|"014"|"OCCUPATIONAL THERAPY"||"0"||||||"LOS ANGELES"|05/24/2016|||"                          ."
"630016055"|"K & K HOME HEALTH CARE, INC."|"HHA"|"HOME HEALTH AGENCY"|"018"|"PHYSICAL THERAPY"||"0"||||||"LOS ANGELES"|05/24/2016|||"                          ."
"630016055"|"K & K HOME HEALTH CARE, INC."|"HHA"|"HOME HEALTH AGENCY"|"054"|"SPEECH THERAPY"||"0"||||||"LOS ANGELES"|05/24/2016|||"                          ."
"630016056"|"WISE HEALTHCARE SERVICES INC."|"HHA"|"HOME HEALTH AGENCY"|"054"|"SPEECH THERAPY"||"0"||||||"ORANGE"|12/31/2015|||"                          ."
"630016056"|"WISE HEALTHCARE SERVICES INC."|"HHA"|"HOME HEALTH AGENCY"|"018"|"PHYSICAL THERAPY"||"0"||||||"ORANGE"|12/31/2015|||"                          ."
"630016056"|"WISE HEALTHCARE SERVICES INC."|"HHA"|"HOME HEALTH AGENCY"|"014"|"OCCUPATIONAL THERAPY"||"0"||||||"ORANGE"|12/31/2015|||"                          ."
"630016056"|"WISE HEALTHCARE SERVICES INC."|"HHA"|"HOME HEALTH AGENCY"|"051"|"HOME HEALTH AIDE SERVICES"||"0"||||||"ORANGE"|12/31/2015|||"                          ."
"630016056"|"WISE HEALTHCARE SERVICES INC."|"HHA"|"HOME HEALTH AGENCY"|"050"|"DIET COUNSELING/NUTRITION"||"0"||||||"ORANGE"|12/31/2015|||"                          ."
"630016056"|"WISE HEALTHCARE SERVICES INC."|"HHA"|"HOME HEALTH AGENCY"|"052"|"MEDICAL SOCIAL SERVICES"||"0"||||||"ORANGE"|12/31/2015|||"                          ."
"630016057"|"VINEYARD HOME HEALTHCARE LLC"|"HHA"|"HOME HEALTH AGENCY"|"050"|"DIET COUNSELING/NUTRITION"||"0"||||||"SAN BERNARDINO"|02/11/2016|||"                          ."
"630016057"|"VINEYARD HOME HEALTHCARE LLC"|"HHA"|"HOME HEALTH AGENCY"|"052"|"MEDICAL SOCIAL SERVICES"||"0"||||||"SAN BERNARDINO"|02/11/2016|||"                          ."
"630016057"|"VINEYARD HOME HEALTHCARE LLC"|"HHA"|"HOME HEALTH AGENCY"|"014"|"OCCUPATIONAL THERAPY"||"0"||||||"SAN BERNARDINO"|02/11/2016|||"                          ."
"630016057"|"VINEYARD HOME HEALTHCARE LLC"|"HHA"|"HOME HEALTH AGENCY"|"051"|"HOME HEALTH AIDE SERVICES"||"0"||||||"SAN BERNARDINO"|02/11/2016|||"                          ."
"630016057"|"VINEYARD HOME HEALTHCARE LLC"|"HHA"|"HOME HEALTH AGENCY"|"018"|"PHYSICAL THERAPY"||"0"||||||"SAN BERNARDINO"|02/11/2016|||"                          ."
"630016073"|"COMFORCARE HOME CARE NORTH COUNTY SAN DIEGO"|"HHA"|"HOME HEALTH AGENCY"|"054"|"SPEECH THERAPY"||"0"||||||"SAN DIEGO"|07/09/2018|||"                          ."
"630016073"|"COMFORCARE HOME CARE NORTH COUNTY SAN DIEGO"|"HHA"|"HOME HEALTH AGENCY"|"052"|"MEDICAL SOCIAL SERVICES"||"0"||||||"SAN DIEGO"|07/09/2018|||"                          ."
"630016073"|"COMFORCARE HOME CARE NORTH COUNTY SAN DIEGO"|"HHA"|"HOME HEALTH AGENCY"|"014"|"OCCUPATIONAL THERAPY"||"0"||||||"SAN DIEGO"|07/09/2018|||"                          ."
"630016073"|"COMFORCARE HOME CARE NORTH COUNTY SAN DIEGO"|"HHA"|"HOME HEALTH AGENCY"|"018"|"PHYSICAL THERAPY"||"0"||||||"SAN DIEGO"|07/09/2018|||"                          ."
"630016073"|"COMFORCARE HOME CARE NORTH COUNTY SAN DIEGO"|"HHA"|"HOME HEALTH AGENCY"|"051"|"HOME HEALTH AIDE SERVICES"||"0"||||||"SAN DIEGO"|07/09/2018|||"                          ."
"630016075"|"STERLING HOME HEALTH CARE"|"HHA"|"HOME HEALTH AGENCY"|"050"|"DIET COUNSELING/NUTRITION"||"0"||||||"SUTTER"|11/23/2015|||"                          ."
"630016075"|"STERLING HOME HEALTH CARE"|"HHA"|"HOME HEALTH AGENCY"|"051"|"HOME HEALTH AIDE SERVICES"||"0"||||||"SUTTER"|11/23/2015|||"                          ."
"630016075"|"STERLING HOME HEALTH CARE"|"HHA"|"HOME HEALTH AGENCY"|"054"|"SPEECH THERAPY"||"0"||||||"SUTTER"|11/23/2015|||"                          ."
"630016075"|"STERLING HOME HEALTH CARE"|"HHA"|"HOME HEALTH AGENCY"|"014"|"OCCUPATIONAL THERAPY"||"0"||||||"SUTTER"|11/23/2015|||"                          ."
"630016075"|"STERLING HOME HEALTH CARE"|"HHA"|"HOME HEALTH AGENCY"|"018"|"PHYSICAL THERAPY"||"0"||||||"SUTTER"|11/23/2015|||"                          ."
"630016075"|"STERLING HOME HEALTH CARE"|"HHA"|"HOME HEALTH AGENCY"|"052"|"MEDICAL SOCIAL SERVICES"||"0"||||||"SUTTER"|11/23/2015|||"                          ."
"630016075"|"STERLING HOME HEALTH CARE"|"HHA"|"HOME HEALTH AGENCY"|"045"|"NURSING CARE SERVICES"||"0"||||||"SUTTER"|11/23/2015|||"                          ."
"630016081"|"A&G HOME HEALTH CARE, INC."|"HHA"|"HOME HEALTH AGENCY"|"051"|"HOME HEALTH AIDE SERVICES"||"0"||||||"LOS ANGELES"|12/15/2017|||"                          ."
"630016084"|"BRIOVARX INFUSION SERVICES 402, LLC"|"HHA"|"HOME HEALTH AGENCY"|"045"|"NURSING CARE SERVICES"||"0"||||||"LOS ANGELES"|06/20/2018|||"                          ."
